//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
//Boss Pets
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
7651 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7654 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7655 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7656 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7657 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7658 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7659 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7660 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
7661 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7682 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7683 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7691 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7692 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7693 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7694 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7695 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7696 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7697 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7698 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7699 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7700 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7701 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7702 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
7703 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
7704 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
7705 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
7706 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Temple guardian - 30
7711 - 450 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Icefiend - 13
7714 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Icefiend - 13
7715 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Icefiend - 13
7716 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
7767 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
7768 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//TzHaar-Hur - 74
7769 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Lava monster - 47
7772 - 260 -1 -1 -1 4 1 60 80 RANGE -1 -1 AGRESSIVE
//Fire monster - 47
7773 - 260 -1 -1 -1 4 1 60 8 MAGE -1 -1 AGRESSIVE
//Mighty banshee - 90
7786 - 850 9449 9451 9450 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Cave crawler - 138
7787 - 1220 266 267 265 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Banshee mistress - 111
7793 - 2220 9449 9451 9450 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Insectoid assassin - 141
7795 - 600 -1 -1 -1 4 1 60 180 RANGE -1 -1 AGRESSIVE
//Kurask overlord - 240
7797 - 2500 9439 9441 9440 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Monstrous cave crawler - 180
7798 - 2650 9419 9417 9418 4 1 60 240 RANGE -1 -1 AGRESSIVE
//Basilisk boss - 240
7799 - 2700 260 261 264 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Mightiest turoth - 180
7800 - 1750 9471 9473 9472 4 1 60 165 MELEE -1 -1 AGRESSIVE
//Aberrant spectre - 96
7801 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
7802 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
7803 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Aberrant spectre - 96
7804 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Kurask minion - 106
7805 - 950 9439 9441 9440 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Giant lobster - 60
7828 - 750 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Customs Officer - 35
7837 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Customs Officer - 35
7838 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Man - 2
7873 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7874 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7875 - 70 422 425 836 5 4 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7876 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7877 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7878 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7879 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Woman - 2
7880 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Woman - 2
7881 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Woman - 2
7882 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Woman - 2
7883 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Woman - 2
7884 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Man - 2
7909 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Man - 2
7910 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Warped cockroach - 1
7913 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Corpse Spider - 3
7914 - 47 -1 -1 -1 4 1 60 12 MELEE -1 -1 PASSIVE
//Warped fly - 5
7915 - 67 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Crawling corpse torso - 7
7916 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Crawling corpse torso - 7
7917 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Crawling corpse torso - 7
7918 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Crawling corpse torso - 7
7919 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Warped rat - 9
7920 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Warped bat - 12
7922 - 113 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Corpse archer - 13
7923 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
7924 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
7925 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
7926 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
7927 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
7928 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Chaos druid - 13
7966 - 200 422 425 836 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Ghostly warrior - 42
7994 - 440 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Ghost - 79
7998 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost - 79
7999 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Tormented wraith - 129
8125 - 1500 -1 -1 -1 5 1 60 220 MELEE -1 -1 AGRESSIVE
//Dark energy core - 75
8127 - 250 -1 -1 -1 1 1 60 130 MAGE -1 -1 AGRESSIVE
//Corporeal Beast - 785
8133 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//New Boss
11872 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//Armoured zombie - 85
8149 - 1500 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8150 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8151 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8152 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8153 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8159 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8160 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8161 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8162 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8163 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Armoured zombie - 85
8164 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Guard - 21
8173 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Monk of Zamorak - 17
8178 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Balance Elemental - 454
8281 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Balance Elemental - 454
8282 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Balance Elemental - 454
8283 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
8312 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
8313 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
8314 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Dark Warrior - 122
8315 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
8316 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
8317 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
8318 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Elite Dark Ranger - 79
8319 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Elite Dark Mage - 79
8320 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Elite Dark Mage - 79
8321 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Elite Dark Mage - 79
8322 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Elite Dark Mage - 79
8323 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Elite Black Knight - 138
8324 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Elite Black Knight - 138
8325 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Elite Black Knight - 138
8326 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Elite Black Knight - 138
8327 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Mercenary axeman - 88
8334 - 780 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Mercenary mage - 48
//8335 - 500 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE
8335 - 6500 -1 -1 -1 5 0 10 300 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8349 - 3260 -1 10923 10917 6 4 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8350 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8351 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8352 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8353 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8354 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8355 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8356 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8357 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8358 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8359 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8360 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8361 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8362 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8363 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8364 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8365 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tormented demon - 450
8366 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Suspicious outsider - 50
8436 - 550 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Elite Khazard guard - 95
8437 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Khazard guard - 95
8438 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Khazard guard - 95
8439 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Elite Khazard guard - 95
8440 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Turkey - 5
8501 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Phoenix - 235
8549 - 2550 -1 -1 -1 4 1 60 290 MAGE -1 -1 AGRESSIVE
//Greater reborn warrior - 128
8559 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Greater reborn warrior - 128
8560 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
8561 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Lesser reborn ranger - 87
8562 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Greater reborn ranger - 107
8563 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Greater reborn ranger - 107
8564 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Lesser reborn mage - 82
8565 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Lesser reborn mage - 82
8566 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Greater reborn mage - 112
8567 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Greater reborn mage - 112
8568 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Avatar of Destruction - 525
8596 - 10 -1 -1 -1 4 1 60 500 MELEE -1 -1 AGRESSIVE
//Avatar of Creation - 525
8597 - 10 -1 -1 -1 4 1 60 460 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 43
8598 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Jelly - 78
8599 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Pyrefiend - 43
8616 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Jelly - 78
8617 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Ogre - 53
8658 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Ogre chieftain - 81
8660 - 600 11470 11473 11476 5 1 60 90 MELEE -1 -1 PASSIVE
//Glophren - 100
8724 - 880 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Chaos dwogre - 117
8771 - 1000 12146 12147 12150 5 1 60 121 MELEE -1 -1 AGRESSIVE
//Black Guard - 117
8772 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Black Guard - 117
8773 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Black Guard - 117
8774 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
8776 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
8777 - 1220 21402 12185 12181 6 1 60 110 RANGE-1 -1 AGRESSIVE
//Chaos dwarf - 48
8778 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Chaos dwarf - 48
8779 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Black Guard crossbowdwarf - 83
8781 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 AGRESSIVE
//Black Guard crossbowdwarf - 83
8782 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 PASSIVE
//Black Guard berserker - 66
8783 - 500 99 100 102 4 1 60 133 MELEE -1 -1 AGRESSIVE
//Black Guard berserker - 66
8784 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Chaos dwarf hand cannoneer - 100
8799 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Chaos dwarf hand cannoneer - 100
8800 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Trade floor guard - 86
8813 - 700 -1 -1 -1 4 1 60 164 MELEE -1 -1 PASSIVE
//Giant rat - 6
8828 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 6
8829 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Living rock protector - 120
8832 - 2000 12204 12194 12199 4 1 240 120 MELEE -1 -1 AGRESSIVE
//Living rock striker - 140
8833 - 3160 12204 12194 12199 5 1 240 140 SPECIAL -1 -1 AGRESSIVE
//Living rock patriarch - 200
8834 - 4000 12205 12201 12206 5 1 7200 160 MELEE -1 -1 PASSIVE
//Goblin - 2
8862 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Dark wizard - 7
8871 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 7
8872 - 120 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 20
8873 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Dark wizard - 20
8874 - 250 -1 -1 -1 4 1 60 20 MAGE -1 -1 AGRESSIVE
//Chaos dwarf - 48
8778 - 610 -1 -1 -1 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Banshee Champion - 73
8986 - 700 -1 -1 -1 4 1 60 114 MAGE -1 -1 AGRESSIVE
//Aberrant Spectre Champion - 102
8987 - 1000 -1 -1 -1 4 1 60 130 MAGE -1 -1 AGRESSIVE
//Mummy Champion - 120
8988 - 1100 -1 -1 -1 4 1 60 216 MELEE -1 -1 AGRESSIVE
//Leprechaun Champion - 32
8993 - 500 -1 -1 -1 10 1 60 60 MELEE -1 -1 AGRESSIVE
//Ice demon - 177
9052 - 5700 -1 -1 -1 4 1 60 230 RANGE -1 -1 PASSIVE
//Waterfiend - 115
9054 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Waterfiend - 115
9056 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Waterfiend - 115
9057 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Waterfiend - 115
9058 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Waterfiend - 115
9059 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Waterfiend - 134
9077 - 1260 -1 -1 -1 5 1 60 119 RANGE -1 -1 AGRESSIVE
//Dagannoth sentinel - 193
9089 - 1800 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Dagannoth guardian - 148
9092 - 2100 -1 -1 -1 4 1 60 114 MELEE -1 -1 AGRESSIVE
//Wallasalki - 98
9096 - 1300 -1 -1 -1 6 1 60 300 MAGE -1 -1 AGRESSIVE
//Dagannoth - 90
9097 - 700 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Dagannoth - 88
9098 - 690 -1 -1 -1 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Dagannoth - 90
9103 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Aquanite - 114
9172 - 1250 12041 12040 12039 6 1 60 134 MAGE -1 -1 PASSIVE
//Skeletal horror - 320
9176 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Skeletal horror - 320
9177 - 3500 -1 -1 -1 7 1 60 334 MELEE -1 -1 AGRESSIVE
//Ogre - 58
9184 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Ogre - 58
9185 - 700 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Count Draynor - 37
9356 - 1000 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Count Draynor - 37
9357 - 350 3331 3332 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Decaying avatar - 525
9437 - 10 -1 -1 -1 5 1 60 460 MELEE -1 -1 AGRESSIVE
//Corruption beast - 180
9455 - 1800 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Ice strykewyrm - 210
9462 - 3000 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
9463 - 3000 12791 12792 12793 4 5 60 170 SPECIAL -1 2314 PASSIVE
//Desert strykewyrm - 130
9464 - 1900 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
9465 - 1900 12791 12692 12793 4 5 60 170 SPECIAL -1 2310 PASSIVE
//Jungle strykewyrm - 110
9466 - 1100 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
9467 - 1100 12791 12692 12793 4 5 60 170 SPECIAL -1 2312 PASSIVE
//Corpse archer - 13
9607 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
9608 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse archer - 13
9609 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Corpse mage - 15
9612 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9613 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9614 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9615 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9616 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9617 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9618 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9619 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9620 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Corpse mage - 15
9621 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Dragith Nurn - 20
9622 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Reese - 3
9624 - 20 -1 -1 -1 3 1 60 27 MELEE -1 -1 AGRESSIVE
//Caitlin - 3
9626 - 20 -1 -1 -1 4 1 60 3 MAGE -1 -1 AGRESSIVE
//Dragith Nurn - 20
9641 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Zombie - 18
10366 - 240 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Zombie - 24
10378 - 300 -1 -1 -1 4 1 60 0 MELEE -1 -1 AGRESSIVE
//Giant rat - 2
10480 - 53 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 71
10485 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Giant rat - 96
10486 - 811 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE
//Cave crawler - 23
10695 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Pyrefiend - 43
10697 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Night spider - 59
10698 - 650 -1 -1 -1 5 1 60 55 MELEE -1 -1 AGRESSIVE
//Jelly - 78
10699 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Nechryael - 115
